,Tweet Text,Tweet Datetime,Tweet Id,Twitter @ Name,Place Info,Retweets,Favorites,Language,Source,Tweet Text_cln,Subjectivity,Polarity
872,"Please invite me to Azelf or mesprit raids.I can invite Uxie raid.
My code is 
3354 04259431
#PokemonGoRaids #PokemonGOraid #PokemonGO #Pokemon #pokemonraids",2021-09-19 20:12:09,1439683754461564928,haaapipi813,,0,0,en,Twitter for iPhone,"Please invite me to Azelf or mesprit raids.I can invite Uxie raid.
My code is 
3354 04259431
PokemonGoRaids PokemonGOraid PokemonGO Pokemon pokemonraids",0.0,0.0
873,Shiny Family Complete 💙🧤 #OshawottCommunityDay #pokemongo #pokemon #shinycheck https://t.co/OLWrXAglX9,2021-09-19 20:12:08,1439683748900053002,pokecar45,,0,0,en,Twitter for iPhone,Shiny Family Complete 💙🧤 OshawottCommunityDay pokemongo pokemon shinycheck ,0.4,0.1
874,anyone got a mr. mime they can trade me for pogo? its the last gen 1 pokemon i need #pokemon #PokemonGOCommunityDay #PokemonGOfriends,2021-09-19 20:12:08,1439683747469828097,petedamato12,"Philadelphia, PA",0,0,en,Twitter for iPhone,anyone got a mr. mime they can trade me for pogo? its the last gen 1 pokemon i need pokemon PokemonGOCommunityDay PokemonGOfriends,0.06666666666666667,0.0
875,RT @henryvargasart: Oshawott 🐚 Pokemon GO Community Day https://t.co/odHEPPVZIe,2021-09-19 20:12:07,1439683745796268032,Mikiwi8,On tu kokoro 🐧💙🥺,387,0,en,Twitter for Android,: Oshawott 🐚 Pokemon GO Community Day ,0.0,0.0
876,RT @applejuuc: ✨🌸 pink shiny pokemon supremacy 🌸✨ https://t.co/EdgucAoWI3,2021-09-19 20:12:06,1439683741715247106,lunavour,eastern us - LAND BACK,79,0,en,Twitter Web App,: ✨🌸 pink shiny pokemon supremacy 🌸✨ ,0.3,-0.1
877,RT @MegamanUMX: X - Dialga Armor. #Pokemon and #MegamanX crossover. https://t.co/AKC9KzmNAK,2021-09-19 20:12:05,1439683735083962372,TooSmugForYa,,199,0,en,Twitter Web App,: X - Dialga Armor. Pokemon and MegamanX crossover. ,0.0,0.0
878,my hand hurts i must. go watch utube videos and play pokemon,2021-09-19 20:12:00,1439683715366629381,bradfromHR,florida,0,2,en,Twitter Web App,my hand hurts i must. go watch utube videos and play pokemon,0.0,0.0
879,POKEMON FIRST RUN FIRST DAY LETS GO https://t.co/9Ou2dDX0xr,2021-09-19 20:11:58,1439683707640688642,Flats_OW,Boston,0,5,en,Twitter Web App,POKEMON FIRST RUN FIRST DAY LETS GO ,0.3333333333333333,0.25
880,"RT @aDrive_tK: 🚨GRADED ALT ART DRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and @tgacards
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",2021-09-19 20:11:57,1439683705140695041,birbloom,"VIC, Australia",858,0,en,Twitter for Android,"_tK: 🚨GRADED ALT ADRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and 
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",0.0,0.0
881,@EelektrosSpheal SOMEONE FINALLY SAID IT. GEN 6 WAS FUCKING ELITE AND WE NEVER GOT AN ORAS LEVEL POKEMON Z GAME.,2021-09-19 20:11:57,1439683703123365895,noodledoodle07,britain 😔,0,1,en,Twitter for iPhone, SOMEONE FINALLY SAID IT. GEN 6 WAS FUCKING ELITE AND WE NEVER GOT AN ORAS LEVEL POKEMON Z GAME.,0.7333333333333334,-0.3333333333333333
882,RT @catface_otd: the :3 face character of the day is Momo from Pokemon! https://t.co/wCkcCNW9mV,2021-09-19 20:11:56,1439683697280786432,strawberrrynoah,she/her,93,0,en,Twitter Web App,_otd: the :3 face character of the day is Momo from Pokemon! ,1.0,0.625
883,"RT @RayNarvaezJr: NOW LIVE!!!

We got a lot of Pokémon cards to open today! We got ~300 packs across 6 different sets 👀👀👀

Come hang out!…",2021-09-19 20:11:55,1439683692763357186,CiriTwitch,,11,0,en,Twitter for iPhone,": NOW LIVE!!!

We got a lot of Pokémon cards to open today! We got ~300 packs across 6 different sets 👀👀👀

Come hang out!…",0.5333333333333333,0.08877840909090907
884,RT @stefscribbles: just thinking about unused pokemon designs and how much i love them https://t.co/a474DDuYxP,2021-09-19 20:11:54,1439683691186462724,exxzackly,Connecticut,627,0,en,Twitter for Android,: just thinking about unused pokemon designs and how much i love them ,0.6,0.5
885,"Amazon [$49.99]: Pokemon Trading Card Game - SAS7 Evolving Skies - Elite Trainer Box - Blue

🛒 https://t.co/2s1tA6hAdM

https://t.co/rSGceJMvvR

#pokemonTGC ⏰ 15:11:54",2021-09-19 20:11:54,1439683689848397831,OopsAllDrops,,0,0,en,Oops Bot,"Amazon [$49.99]: Pokemon Trading Card Game - SAS7 Evolving Skies - Elite Trainer Box - Blue

🛒 



pokemonTGC ⏰ 15:11:54",0.25,-0.2
886,"RT @smilingpokemon: The smiling Pokémon of the day is... Cherubi! With water, sunlight, and happiness, you'll be able to grow into your bes…",2021-09-19 20:11:52,1439683683217289219,AlreadyRotting,,61,0,en,Twitter for iPhone,": The smiling Pokémon of the day is... Cherubi! With water, sunlight, and happiness, you'll be able to grow into your bes…",0.4125,0.6
887,"@Pokemon 
@anipoke_PR 
Is this the reason why oak started being close to his mom after he left? Is oak and delia having sex while ash is on his journey? @Junichi_Masuda 
*Insert That big bang theory meme saying I don't need sleep I need answers here* https://t.co/h224ydPXH7",2021-09-19 20:11:51,1439683678226030597,PikaRaichu1,,0,0,en,Twitter Web App," 
_PR 
Is this the reason why oak started being close to his mom after he left? Is oak and delia having sex while ash is on his journey? _Masuda 
*Insert That big bang theory meme saying I don't need sleep I need answers here* ",0.05,0.0
888,RT @WolfeyGlick: I'm looking for someone with a really deep knowledge of Pokemon lore (especially wrt the anime) to help on a video! DM if…,2021-09-19 20:11:50,1439683672475533312,pokemon_manga96,,8,0,en,Twitter for Android,: I'm looking for someone with a really deep knowledge of Pokemon lore (especially wrt the anime) to help on a video! DM if…,0.7,0.0
889,"RT @aDrive_tK: 🚨GRADED ALT ART DRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and @tgacards
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",2021-09-19 20:11:48,1439683664820985864,PacificBoast,,858,0,en,Twitter for iPhone,"_tK: 🚨GRADED ALT ADRAGONITE V GIVEAWAY!🚨

🎊Winner chosen 9/22
🐦Follow me and 
♻️Retweet
💕Tag a Friend

✨GOOD LUCK!✨…",0.0,0.0
890,"RT @paladincards20: 🎊 POKÉMON CELEBRATIONS ETB GIVEAWAY! 🎊

To enter:
♻️ RT this post
🤝 Follow @paladincards20 
👥 Tag a friend in the repli…",2021-09-19 20:11:47,1439683661813596161,neoen,,837,0,en,Twitter for Android,": 🎊 POKÉMON CELEBRATIONS ETB GIVEAWAY! 🎊

To enter:
♻️ this post
🤝 Follow  
👥 Tag a friend in the repli…",0.0,0.0
